ID;Organisation;Sector;Subsector;Service;Province_CODE;Municipality_CODE;Barangay;Status;Beneficiaries;Beneficiary_type
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;;Finished;26;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;712;71242;Manga;Finished;28;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86415;Benit;Finished;30;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86415;Benit;Finished;30;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86418;Tinago;Finished;31;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86418;Divisoria;Finished;33;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86407;Mambajao;Finished;35;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86418;Punong;Finished;36;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86407;Abgao;Finished;38;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;;Finished;39;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86401;Lewing;Finished;40;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86401;Mahalo;Finished;40;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86406;Poblacion;Finished;40;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1753;175318;Tinitian;Finished;42;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86418;San Isidro;Finished;47;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;;;Finished;47;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86401;Canlabian;Finished;50;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86401;Cogon;Finished;50;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86407;Gutusan;Finished;50;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86406;Magaupas;Finished;50;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;Taft;Finished;50;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86407;;Finished;52;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;;Finished;56;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;;Finished;58;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86402;San Vicente;Finished;61;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;;Finished;65;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86407;Dongon;Finished;66;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1753;175318;Tinitian;Finished;67;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;Rizal;Finished;68;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86401;Amagusan;Finished;70;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;;Finished;71;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;Rizal;Finished;72;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86407;Asuncion;Finished;80;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;712;71228;Ati Tribe;Finished;80;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1753;175316;Bagong Silang;Finished;80;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;712;71242;Manga;Finished;80;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86406;Poblacion;Finished;80;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86418;San Antonio;Finished;88;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86407;Mambajao;Finished;90;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;722;72217;Basak;Finished;95;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86401;Looc;Finished;100;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1753;175318;Magara;Finished;100;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1753;175318;Poblacion;Finished;100;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86406;Poblacion;Finished;103;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1753;71214;Tagum;Finished;103;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86407;Mambajao;Finished;110;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;722;72217;San Nicholas Proper;Finished;110;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1753;175318;Barbacan;Finished;118;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1753;175318;New Cuyo;Finished;119;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;712;71229;Camay- An;Finished;120;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86407;Mantahan;Finished;120;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86407;Tagnipa;Finished;120;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1753;175318;Rizal;Finished;122;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86418;Maslog;Finished;124;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86411;Estrella Norte;Finished;125;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86406;Poblacion;Finished;125;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;722;72241;Pitalo;Finished;126;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86415;Benit;Finished;130;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;712;71242;Cugon;Finished;135;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86406;Poblacion;Finished;135;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;712;71246;Central;Finished;136;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1753;71214;San Jose;Finished;136;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1753;71214;;Finished;137;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;712;71214;Poblacion Norte;Finished;140;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1753;175316;San Pedro;Finished;141;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86409;Sta. Cruz;Finished;145;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;712;71229;Jimili-an;Finished;148;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;712;71229;Poblacion Sawang;Finished;148;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86407;Mahayahay;Finished;150;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86401;Poblacion;Finished;150;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;;Finished;150;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;;Finished;153;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1753;175318;New Cuyo;Finished;156;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1753;175316;San Pedro;Finished;156;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1753;71214;Decabobo;Finished;160;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;712;71245;Paca-Paca;Finished;160;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86417;Poblacion;Finished;160;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;;Finished;160;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;;Finished;163;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;;Finished;169;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;;Finished;181;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;712;71245;Centro;Finished;190;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1753;175316;San Pedro;Finished;200;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;722;72241;South Poblacion;Finished;205;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86419;Triana;Finished;205;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;712;71214;Poblacion Sur;Finished;208;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86408;Sta. Cruz;Finished;209;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;712;71243;San Isidro;Finished;210;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86407;Guadalupe;Finished;217;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86419;Magallanes;Finished;220;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;;Finished;220;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;;Finished;223;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;712;71201;Punong;Finished;224;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;712;71228;Villa Limpia;Finished;224;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;722;72217;Ermita;Finished;225;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86411;Dan-an;Finished;230;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1753;175316;Tagburos;Finished;233;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86406;Poblacion;Finished;238;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;;Finished;246;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1753;175318;Brgy.3;Finished;250;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86402;Dao;Finished;250;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;712;71246;Poblacion;Finished;250;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;Washington;Finished;255;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166707;Poblacion 3;Finished;259;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86407;Bogo;Finished;260;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;Calanipa;Finished;269;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;;Finished;275;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86407;Rizal;Finished;280;individuals
;PRC;Welfare;Ready to Eat Meals;Hotmeals;619;61914;Culasi;Finished;282;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;;Finished;282;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86410;Looc;Finished;283;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;Togbongon;Finished;286;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;712;71228;Agape;Finished;290;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86419;San Agustin;Finished;295;individuals
;PRC;Welfare;Ready to Eat Meals;Hotmeals;619;61914;VII;Finished;297;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1753;175316;Bancao Bancao;Finished;300;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86407;Combado;Finished;300;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86402;Mauylap;Finished;300;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;712;71224;Lawis;Finished;308;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;712;71201;Punong;Finished;310;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86404;Sagbok;Finished;310;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86419;San Bernardo;Finished;310;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;;Finished;314;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;722;72234;Tina-an;Finished;315;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1753;71214;Bintuan;Finished;316;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;;Finished;316;individuals
;PRC;Welfare;Ready to Eat Meals;Hotmeals;619;61913;Dulangan;Finished;321;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;722;72234;Poblacion;Finished;324;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86404;Sabang;Finished;324;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1685;168503;New Mabuhay;Finished;330;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;712;71209;Asinan;Finished;332;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;712;71224;Lutao;Finished;334;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86404;District 1;Finished;335;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;Luna;Finished;346;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;712;71214;Bonbon;Finished;355;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86419;Cabulihan;Finished;355;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86411;Estrella Sur;Finished;357;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;712;71245;Kawayanan;Finished;360;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;;Finished;363;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86407;Mantahan;Finished;380;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;712;71246;Central;Finished;385;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;722;72234;Naalad;Finished;389;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86413;Anislagon;Finished;396;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1753;175316;San Pedro;Finished;400;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1753;175316;San Pedro;Finished;400;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;;Finished;403;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;722;72234;Poblacion;Finished;410;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;;Finished;415;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166710;;Finished;417;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;;Finished;423;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86417;Tampoong;Finished;425;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86410;Buaya;Finished;428;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86414;Somoje;Finished;452;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1753;175316;Langogan;Finished;455;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;;Finished;457;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;722;72210;Japitan;Finished;464;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;722;72214;Perrelos;Finished;467;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166710;Poblacion;Finished;482;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;722;72250;Dumlog;Finished;485;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86407;Asuncion;Finished;500;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1753;175316;Bancao Bancao;Finished;500;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;712;71248;Tuboran;Finished;508;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;712;71243;Poblacion;Finished;509;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166710;Tawin-Tawin;Finished;511;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;;Finished;516;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86407;Lib-og;Finished;517;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;722;72241;North Poblacion;Finished;517;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1753;175318;Minara;Finished;526;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;722;72217;Inayawan;Finished;537;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1753;175318;1;Finished;550;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86407;Tagnipa;Finished;564;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86412;Poblacion;Finished;565;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86407;Badiang;Finished;568;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86418;Bogo;Finished;580;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86409;Timba;Finished;580;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1753;175316;Bancao Bancao;Finished;600;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86406;Monopolo;Finished;605;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;;Finished;619;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;712;71243;Central;Finished;628;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166710;Tawin-Tawin;Finished;636;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;Capalayan;Finished;648;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;;Finished;659;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;712;71246;Poblacion;Finished;691;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86407;Abgao;Finished;750;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86415;Pinut-an;Finished;795;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1753;71214;Poblacion;Finished;837;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;712;71246;Poblacion;Finished;889;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166707;Jubang;Finished;902;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;;Finished;913;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;Punta Bilar;Finished;970;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86403;Poblacion;Finished;983;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;864;86416;Balagawan;Finished;1026;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;;Finished;2000;individuals
;IFRC;Welfare;Ready to Eat Meals;Hotmeals;1667;166724;;Finished;2000;individuals
;IFRC;Relief;Non Food Items;Hygiene Kit;722;72234;Lutac;Finished;3;families
;IFRC;Relief;Non Food Items;Hygiene Kit;722;72234;South Poblacion;Finished;3;families
;IFRC;Relief;Non Food Items;Hygiene Kit;722;72234;Tuyan;Finished;5;families
;IFRC;Relief;Non Food Items;Hygiene Kit;722;72234;West Poblacion;Finished;9;families
;IFRC;Relief;Non Food Items;Hygiene Kit;722;72234;Bairan;Finished;16;families
;IFRC;Relief;Non Food Items;Hygiene Kit;722;72234;Tangke;Finished;17;families
;IFRC;Relief;Non Food Items;Hygiene Kit;722;72234;Langtad;Finished;35;families
;IFRC;Relief;Non Food Items;Hygiene Kit;722;72234;North Poblacion;Finished;49;families
;PRC;Relief;Non Food Items;Hygiene Kit;1753;175318;Poblacion;Finished;50;families
;IFRC;Relief;Non Food Items;Hygiene Kit;722;72234;Inoburan;Finished;76;families
;IFRC;Relief;Non Food Items;Hygiene Kit;722;72234;Tina-an;Finished;88;families
;IFRC;Relief;Non Food Items;Hygiene Kit;864;86419;SanBernardo;Finished;116;families
;IFRC;Relief;Non Food Items;Hygiene Kit;864;86419;San Agustin;Finished;120;families
;IFRC;Relief;Non Food Items;Hygiene Kit;864;86419;Triana;Finished;264;families
;IFRC;Relief;Non Food Items;Hygiene Kit;1667;166724;San Roque;Finished;455;families
;IFRC;Relief;Non Food Items;Hygiene Kit;1667;166724;Punta Bilar;Finished;456;families
;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;Taft;Finished;4;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;Orok;Finished;8;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;San Juan;Finished;8;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1753;175318;Barbacan;Finished;9;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72214;Guadalupe;Finished;12;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71227;Lafortuna;Finished;12;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;Luna;Finished;13;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;Togbongon;Finished;13;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;;Finished;14;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86407;Combado;Finished;15;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166707;Jubang;Finished;15;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86407;Ma. Clara;Finished;20;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;Canlanipa;Finished;22;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;Lipata;Finished;22;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;Luna;Finished;22;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;;Finished;22;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Pahina Central;Finished;23;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;86413;Poblacion;Finished;23;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;86413;Honrado;Finished;25;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1685;168503;New Mabuhay;Finished;25;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71224;;Finished;25;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166708;Bitoon;Finished;27;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;;Finished;29;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86415;Benit;Finished;30;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;86413;Diaz;Finished;32;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;San Antonio;Finished;32;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;Punta Bilar;Finished;33;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71246;Benliw;Finished;34;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71246;Tapon;Finished;34;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71227;Tiguis;Finished;35;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86418;Punong;Finished;36;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86407;Abgao;Finished;38;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71245;Kawayanan;Finished;38;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72205;Poblacion;Finished;38;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;;Finished;38;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166716;Salvacion;Finished;39;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71220;Bauhugan;Finished;40;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71220;Bauhugan;Finished;40;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71246;Benliw;Finished;40;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86401;Lewing;Finished;40;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86401;Mahalo;Finished;40;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1753;175318;Barbacan;Finished;41;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71224;Caway;Finished;41;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166710;Poblacion;Finished;41;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;Taft;Finished;41;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71227;Banban;Finished;43;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;San Antonio;Finished;43;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;Luna;Finished;44;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166716;Mabuhay;Finished;45;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86418;San Isidro;Finished;45;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86401;Canlabian;Finished;50;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;Nabago;Finished;50;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166710;Poblacion;Finished;50;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;;Finished;50;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Capitol Site;Finished;51;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86407;;Finished;52;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;Balibayon;Finished;55;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166710;Sta. Fe;Finished;57;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71224;;Finished;57;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;Day-asan;Finished;60;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71224;Luyo;Finished;60;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86419;Cabulihan;Finished;61;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86402;San Vicente;Finished;61;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;Calanipa;Finished;65;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166716;Mabini;Finished;67;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Pahina Central;Finished;67;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Apas;Finished;68;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71224;Bugang;Finished;68;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;Rizal;Finished;68;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166710;Poblacion;Finished;69;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166716;Caridad;Finished;73;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86411;Caubang;Finished;74;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;;Finished;74;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Busay;Finished;75;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71217;Poblacion;Finished;77;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166710;Poblacion;Finished;77;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71246;Benliw;Finished;79;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72241;North Poblacion;Finished;79;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86407;Asuncion;Finished;80;Individuals
